Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Correct
Nike,566406,5.0,positive,"Great Max Cushion Shoe. Preparing for a marathon and needed a new pair of shoes for my long easy runs. I was a BIG fan of the ZoomX Invincible 1, a slightly lesser fan of the ZI2, and didn’t like the ZI3 at all (not a bad shoe, just wasn’t for me). I switched to Brooks for my last marathon and they didn’t hold up well, which put me back in the market. When I read about the Vomero Plus picking up where the Invincible line left off, I was intrigued. I have to say, 126 miles later, this is an awesome max cushion shoe. Combines the best elements of the Invincible line with key improvements, particularly the upper and the outsole. Also true to size (whereas I used to order 1/2 size up). My legs and feet feel incredible after long slow runs and even picking up speed due to the surprising energy return for a max cushion. I am definitely buying another pair when these retire, hopefully around 300 miles. FYI I rotate the Zoom Fly 6 for shorter, faster runs and it seems to be a good combination. I’m not a competitive runner so I didn’t need to buy the more expensive models",positive,True
Nike,566260,5.0,positive,"Finished 1st 10K Run!. I'm 5'10, around 197 pounds, and I'm in my forties. And I have been training as a runner for a couple of years now. For most of this year, I have been using the Pegasus 41 for daily runs, speed runs, and 5K runs. I also have the Vaporfly 3, which I use exclusively in organized racing. While I am pleased with those shoes in most situations, I felt like I needed a shoe that will help me run longer and farther. And I don't want to wear out the Vaporflys too early. The Vomero Plus is the shoe that helps me in those regards. I was able to have an uninterrupted run for about 80 minutes. And I was able to run for 10,000 meters for the first time. Mind you, the shoe doesn't feel particularly fast. However, it took longer for my feet to get tired while wearing the Vomero Plus, thanks to the generous amount of ZoomX cushioning. I'm quite sure that I had more fun while wearing the Vomero Plus. I just threw on my headphones and ran while listening to a 60-minute podcast episode. Also, this shoe is a little wider in the midfoot than the Peg 41. At the same time, my heel felt pretty stable. And I appreciate how there is more rubber on the outsole than the Peg 41, so the grip is nice. I plan on rotating all three shoes for different goals. But as of today, the Vomero Plus just could be one of my favorite running shoes of all time!",positive,True
Nike,566256,5.0,positive,"Very comfortable, I use them for work shoes and they been working so far",positive,True
Nike,566257,5.0,positive,Pillows for your feet. Amazing color and comfort. I have gotten so many compliments,positive,True
Nike,567563,5.0,positive,Perfect Shoe for easy daily miles. My personal favorite so far.,positive,True
Nike,564797,1.0,negative,Extremely disappointed. I loved my vomero plus sneakers for a about a month. Then one of the lace loops broke. And now about 3 or 4 months later the bottom are wearing completely through. I use these sneakers as my everyday running shoes and expect them to last a lot longer especially because of the price. I love the comfort they are second to none. But I've never had shoes fall apart as quickly as these shoes have in about 4 months total time. Extremely disappointed,negative,True
Nike,566973,5.0,positive,Super Comfort!. [This review was collected as part of a promotion.] I bought these 2 weeks ago and it feels like I am walking on a cloud. Going back for a 2nd pair. The cushioning is outstanding!,positive,True
Nike,567196,5.0,positive,Must have!. [This review was collected as part of a promotion.] This shoe is elite! Must have a couple color ways in your collection,negative,False
Nike,567698,5.0,positive,SO COMFORTABLE. [This review was collected as part of a promotion.] I have a prior knee and ankle injury and running on the road has always irritated those injuries until now. These are easily some of the most comfortable shoes money can buy. I loveeeeeee love love them,positive,True
Nike,567725,5.0,positive,Vomero ZoomX. [This review was collected as part of a promotion.] I love how cushy these are on my feet with the foot pain I live with everyday,positive,True
Nike,567324,5.0,positive,Very comfortable. I’ve only worn these a couple of times but they’re so comfortable. There is a lot of cushion and they felt great after a couple miles. The color is super vibrant,positive,True
Nike,567325,5.0,positive,"Love These! Perfect for starting out or a pro!. [This review was collected as part of a promotion.] These are perfect, feels as if your on a cloud. They are perfect for someone just starting out as well as someone whos been running forever",positive,True
Nike,567327,5.0,positive,Super comfortable. [This review was collected as part of a promotion.] Bought these gym shoes to walk in and they are fantastic,positive,True
Nike,567442,5.0,positive,Like walking on air!. [This review was collected as part of a promotion.] So soft almost feels springy. Haven’t run in them yet but just the little bit I walked I can tell they’re amazing,positive,True
Nike,567415,5.0,positive,Best running shoes. [This review was collected as part of a promotion.] These are amazing . Cushioned and running on air !,positive,True
Nike,567583,5.0,positive,Most comfy shoe ever!. [This review was collected as part of a promotion.] Looked all over for these & And best price + availability online was at Dicks,positive,True
Nike,567022,5.0,positive,"Shoes. [This review was collected as part of a promotion.] Extremely comfortable and stylish, truly delighted with my purchase",positive,True
Nike,567328,5.0,positive,Excellent shoe! Great cushioning! No brank in needed. I usually buy a 11.5 but these run a little big and I'm a wide footer. Maybe should have went with a size 11. [This review was collected as part of a promotion.] I walk alot at work. These are a real joy to wear. I also own the Vomero 18. The Vomero Plus is definitely lighter and a bit more cushioning,positive,True
Nike,567508,5.0,positive,"Amazing shoe. [This review was collected as part of a promotion.] This shoe has great stability, support and comfort. My favorite of this collection",positive,True
Nike,567564,5.0,positive,"best running shoe. [This review was collected as part of a promotion.] I demoed these shoes at a local running store but they didn't have the color I wanted. Anyway, the shoes are so comfortable and look great. It's a pleasure wearing them",positive,True
Nike,564510,5.0,positive,So comfortable. Best running shoe to date. Already bought a second pair. Obsessed with these,positive,True
Nike,565821,5.0,positive,Great running shoes !. [This review was collected as part of a promotion.] I bought for my boyfriend a month ago to start running again and he loved them saying he felt he was running on a cloud,positive,True
