Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Compound,VADER_Correct
Nike,321207,5.0,positive,Easy on Air Force 1 ✅. The new easy on are a life saver literally no more re lace every time I go buy forces I mean ofc when I need a quick pair from the stores unless they put easy on in stores to what would be pretty cool but I have no idea but nice cheap good fashion looking shoes go with most outfits and also big big big thing I would do also is get shoe insoles for long days @ work or date night walk around comfy please,positive,0.9287,True
Nike,305600,5.0,positive,These were a gift for my 15 year old grandson. He was very happy!,positive,0.8012,True
Nike,299355,2.0,negative,"Not Really Fly Ease. Looks great, but it's not really what I would consider flyease. It has standard laces, tied underneath the tongue. These loosen over time and then you're really at the mercy of how well you can tie them so that they fit snugly but can be slipped on and off",positive,0.8964,False
Nike,292894,5.0,positive,Looks brilliant and fit great.,positive,0.886,True
Nike,292727,5.0,positive,"Reliable. Classic AF1, comfortable everyday shoe.  Added to keep from wearing out the Travis Scott Utopia’s.  Good price",positive,0.7351,True
Nike,291758,5.0,positive,Perfect for work I’m a server/bartender,positive,0.5719,True
Nike,286794,5.0,positive,Nothing like a fresh pair!!. Can't go wrong with a pair of forces.  These was a gift but I only do all whites!!,positive,0.4327,True
Nike,266206,5.0,positive,Fast Shipping. Got my package just in time for a great Christmas gift,positive,0.7906,True
Nike,266205,5.0,positive,Perfect! Son loved it.. Came sooner than expected. My son loves it. True to size,positive,0.937,True
Nike,259074,5.0,positive,All white AF1 are the best to buy. I’ve  purchased the all white on white easy on AF1’s. It was the best thing I’ve did in a long time they go great with any fit and you can’t go wrong with having them in rotation with your shoe game…loved them and will buy again in the near future..thanks NIKE,positive,0.9413,True
Nike,246899,1.0,negative,Not much different than regular air forces. My husband is disabled so I thought the “ easy “ would help him. But we only paid extra for air forces,positive,0.4215,False
Nike,211867,4.0,positive,Awesome!! Fits really good very comfortable and the box it comes in was in good condition,positive,0.9396,True
Nike,208064,5.0,positive,07 Air Force. Great shoe I love this classic shoe simple style comfortable,positive,0.9118,True
Nike,198533,5.0,positive,"Air Force 1 '07 EasyOn Shoe. Love the Air Force 1 '07 EasyOn Shoe. Very comfortable, need more colors! For men and women",positive,0.8436,True
Nike,195266,5.0,positive,Made a believer. Was skeptical about the ease “feature” on the flyease AF1 but after having them it’s definitely legit they are easy to slip on and off and look EXACTLY like the original AF1. Number 1 shoe right now,positive,0.9343,True
Nike,191795,5.0,positive,"Thank you. Very nice, feel comfortable, I love to have it",positive,0.924,True
Nike,190161,5.0,positive,Very nice. I like it so much.,positive,0.7056,True
Nike,184739,5.0,positive,Kid loves them!. Kid loves his white Air Force 1s so much he wanted another pair.  Saw these and asked if they would be ok being that he doesn’t ‘tie’ his shoes. He loves the black accents and how easy they are to slip on.  I count this as a mom win so I’ll take it!,positive,0.9665,True
Nike,183761,5.0,positive,Classic made better. A classic made even better. I love everything Flyease and these do not disappoint. Ladies were sold out so purchased the mens in my size and they fit great,positive,0.9575,True
Nike,181927,5.0,positive,Recommended. Very comfortable shoe,positive,0.659,True
Nike,176904,5.0,positive,"Can’t go wrong with a fresh pair of Air Force Ones.. As comfortable as the regular AF1s. Still trying to figure out what makes these FlyEase as they lace up normally, are put on normally. Most Nike FlyEase give you the option to slip them on and off or have zippers or Velcro. These seem like they do not.  Unless I am missing something they seem like regular AF1s to me with a better way to keep the tongue in place",positive,0.802,True
Nike,596758,5.0,positive,"Super shoes. Amazing 👏 Great trainer's , great price 👍",positive,0.9509,True
Nike,594332,5.0,positive,Nike Dunks. Good service as always thank you so much,positive,0.6597,True
Nike,584249,5.0,positive,"Great Shoes!. A little big, but I guess that's a Nike thing. Very comfortable though, and they fit your foot after a few days",positive,0.8997,True
Nike,583638,5.0,positive,"Pandas are still awesome. Love these for the versatility they over. Wear em with virtually anything and they look great.  These are my second pair and may need another, they’re a regular in my rotation",positive,0.9246,True
Nike,579400,5.0,positive,"1st pair of Dunks.. Im 67 years old and just bought my first pair of Dunks. Awesome Great fit, Great look, the only thing better is, if they were FREE. Thx",positive,0.9757,True
Nike,567774,5.0,positive,Great shoes. My friend who I got them for love the shoes he said he going to buy a pair once a month,positive,0.91,True
Nike,611667,5.0,positive,"Dunks all day. Bought these maybe a month ago and I love them. The colors, the fit, theyre perfect",positive,0.886,True
Nike,611781,5.0,positive,"This shoe catches people's attention. This was one of my first serious purchases when it came to shoes, I bought the white/orange color shoes & I always get compliments on these particular shoes. After breaking them in for a while, these are one of my favorite pairs of shoes I own",positive,0.6597,True
Nike,552340,4.0,positive,Nice one. It is cool and lovely to wear and I am glad I got it,positive,0.8979,True
Nike,530672,5.0,positive,"Amo estes ténis, super confortáveis e ficam bem com tudo",positive,0.5994,True
Nike,522432,5.0,positive,Great everyday basic shoe. Love these shoes! Bought them for my middle schooler and he loved them,positive,0.9259,True
Nike,517099,5.0,positive,Shoes. I love the shoe. It is very stylish and comfortable to wear,positive,0.83,True
Nike,517262,5.0,positive,Nice lil kick. Nice kick for my high schooler. Can’t go wrong with a Dunk,positive,0.3612,True
Nike,517266,5.0,positive,Finally. I was finally able to purchase these for back to school for my son they are always sold out everywhere and they fit him so perfect he’s a 10th grader and wears a 9.5 in men he can’t wait to wear them for the 1st day of sophomore year,positive,0.7574,True
Nike,512225,5.0,positive,Prod. Nice to see this shoes I loved it 😻 but it it looks too too good good 😌 but,positive,0.9473,True
Nike,512224,5.0,positive,"Memories and improvements!. Interesting that, back in the day, this was my (first) low-cut Nike basketball shoe. I wore them all the time for basketball - therefore I don’t have a complaint. It’s just that the product has gotten better and different shoes have been developed. The only difference is that we weren’t allowed to wear them unless we were playing sports. 🤣🤣🤣🤣🤣🤣",positive,0.9776,True
Nike,505963,5.0,positive,"They were a good fit. They were so beautiful , the color everything about it was amazing",positive,0.9348,True
